word,score,scaled_score
koban,4405,0.3960262519104558
kobos,7448,0.6696035242290749
koels,8071,0.7256135934550031
koffs,6829,0.6139530702148701
kofta,4222,0.3795738559741077
kogal,4378,0.3935988492313225
kohas,7611,0.6842578441068057
kohen,5441,0.4891665917468309
kohls,7309,0.6571068956216848
koine,5820,0.5232401330576283
kojis,7344,0.660253528724265
kokam,3991,0.3588060774970781
kokas,7759,0.6975636069405736
koker,5732,0.5153285983997123
kokra,4131,0.3713926099073991
kokum,3319,0.2983907219275375
kolas,8339,0.7497078126404747
kolos,7962,0.7158140789355389
kombu,3287,0.2955138002337499
konbu,3739,0.3361503191585004
kondo,4289,0.3855974107704756
konks,7880,0.7084419670952081
kooks,7907,0.7108693697743415
kooky,5254,0.47235458059875934
koori,4453,0.4003416344511373
kopek,5411,0.48646947765890497
kophs,7016,0.6307650813629416
kopje,4379,0.3936887530342533
koppa,3928,0.3531421379124337
korai,5018,0.4511372831070754
koras,8688,0.7810842398633462
korat,5464,0.49123437921424074
kores,9938,0.8934639935269262
korma,4746,0.42668344870988045
koros,8311,0.7471905061584105
korun,4596,0.41319787827025084
korus,8016,0.7206688842938056
koses,9272,0.8335880607749708
kotch,3856,0.3466690641014115
kotos,7729,0.6948664928526477
kotow,3843,0.34550031466331027
koura,4529,0.40717432347388294
kraal,4098,0.3684257844106806
krabs,6742,0.6061314393598849
kraft,3509,0.3154724444844017
krais,7380,0.6634900656297762
krait,4156,0.3736402049806707
krang,3479,0.31277533039647576
krans,7286,0.6550391081542749
kranz,3368,0.3027960082711499
kraut,3677,0.33057628337678685
krays,6608,0.5940843297671492
kreep,4667,0.4195810482783422
kreng,3126,0.28103928796188077
krewe,3844,0.3455902184662411
krill,3608,0.3243729209745572
krona,3769,0.3388474332464263
krone,4609,0.4143666277083521
kroon,3530,0.31736042434594985
krubi,2503,0.22502921873595252
krunk,3024,0.2718691000629327
ksars,6369,0.5725973208666727
kubie,4293,0.38595702598219905
kudos,6596,0.5930054841319787
kudus,6301,0.5664838622673739
kudzu,2143,0.1926638496808415
kufis,6568,0.5904881776499146
kugel,4720,0.42434594983367796
kuias,7630,0.6859660163624921
kukri,2824,0.25388833947675987
kukus,6179,0.5555155983098085
kulak,3738,0.3360604153555695
kulan,4011,0.3606041535556954
kulas,7431,0.6680751595792502
kulfi,2921,0.26260900836105366
kumis,6900,0.6203362402229614
kumys,6128,0.5509305043603344
kuris,7587,0.682100152836465
kurre,4992,0.44879978423087297
kurta,4333,0.38955317809943363
kurus,7108,0.6390362312325811
kusso,2994,0.26917198597500674
kutas,7198,0.6471275734963589
kutch,2948,0.265036411040187
kutis,7005,0.6297761395307021
kutus,6526,0.5867122179268183
kuzus,6053,0.5441877191405197
kvass,6127,0.5508406005574036
kvell,2555,0.22970421648835745
kwela,2870,0.2580239144115796
kyack,2540,0.2283556594443945
kyaks,6327,0.5688213611435764
kyang,2806,0.25227007102400434
kyars,6543,0.588240582576643
kyats,6724,0.6045131709071294
kybos,5622,0.5054391800773173
kydst,2273,0.20435134406185382
kyles,7763,0.6979232221522971
kylie,3889,0.34963588959813
kylin,2900,0.2607210284995055
kylix,2440,0.2193652791513081
kyloe,3705,0.333093589858851
kynde,3594,0.32311426773352514
kynds,6025,0.5416704126584555
kypes,7278,0.654319877730828
kyrie,4238,0.3810123168210015
kytes,7530,0.6769756360694057
kythe,3011,0.27070035062483144
laari,5066,0.4554526656477569
labda,4319,0.3882945248584015
label,5967,0.5364559920884654
labia,4728,0.42506518025712486
labis,7999,0.719140519643981
labor,4538,0.40798345770026073
labra,4564,0.41032095657646317
laced,6372,0.5728670322754652
lacer,6223,0.5594713656387665
laces,9500,0.8540861278432078
lacet,6276,0.5642362671941024
lacey,6847,0.6155713386676256
lacks,7677,0.6901914951002427
laddy,4993,0.44888968803380386
laded,6370,0.5726872246696035
laden,6078,0.5464353142137912
lader,6221,0.5592915580329048
lades,9498,0.853906320237346
ladle,5515,0.49581947316371483
laers,8383,0.7536635799694327
laevo,4260,0.38299020048548055
lagan,4800,0.4315382540681471
lager,6193,0.5567742515508406
lahal,4503,0.4048368245976805
lahar,4701,0.42263777757799154
laich,4655,0.4185022026431718
laics,8238,0.7406275285444575
laids,8303,0.7464712757349636
laigh,4671,0.41994066349006565
laika,5061,0.4550031466331026
laiks,8332,0.7490784860199586
laird,5420,0.48727861188528276
lairs,8548,0.7684977074530253
lairy,5895,0.5299829182774431
laith,5146,0.46264496988222603
laity,6076,0.5462555066079295
laked,6248,0.5617189607120381
laker,6099,0.5483232940753394
lakes,9376,0.8429380562797807
lakhs,7288,0.6552189157601367
lakin,4513,0.40573586262698913
laksa,4297,0.3863166411939225
laldy,5451,0.49006562977613954
lalls,8404,0.7555515598309809
lamas,8368,0.7523150229254697
lambs,7537,0.6776049626899218
lamby,4884,0.43909017351433965
lamed,6490,0.5834756810213072
lamer,6341,0.5700800143846084
lames,9618,0.8646947765890497
lamia,4904,0.4408882495729569
lammy,5044,0.4534747819832779
lamps,7713,0.6934280320057539
lanai,5150,0.4630045850939495
lanas,8820,0.7929515418502202
lance,5722,0.5144295603704037
lanch,4570,0.41086037939404835
lande,5787,0.5202733075609098
lands,8218,0.7388294524858402
lanes,10070,0.9053312955138002
lanks,8247,0.7414366627708352
lanky,5594,0.5029218735952531
lants,8644,0.7771284725343882
lapel,5996,0.5390632023734604
lapin,4608,0.4142767239054212
lapis,8028,0.721747729928976
lapje,4746,0.42668344870988045
lapse,5232,0.4703766969342803
larch,4805,0.4319877730828014
lards,8453,0.7599568461745931
lardy,5800,0.521442056999011
laree,7874,0.7079025442776229
lares,10305,0.9264586892025533
large,5973,0.5369954149060505
largo,4842,0.43531421379124335
laris,8862,0.7967275015733165
larks,8482,0.7625640564595882
larky,5829,0.5240492672840061
larns,8768,0.7882765440978153
larnt,5544,0.4984266834487099
larum,4615,0.41490605052593726
larva,4866,0.4374719050615841
lased,6511,0.5853636608828553
laser,6362,0.5719679942461566
lases,9639,0.8665827564505979
lassi,4161,0.37408972399532503
lasso,4269,0.3837993347118583
lassu,3948,0.35494021397105097
lassy,5178,0.46552189157601365
lasts,8213,0.7383799334711858
latah,4890,0.43962959633192483
latch,4223,0.3796637597770386
lated,6595,0.5929155803290479
laten,6303,0.5666636698732357
later,6446,0.5795199136923492
latex,5843,0.5253079205250382
lathe,5204,0.46785939045221614
lathi,3965,0.35646857862087566
laths,7635,0.6864155353771465
lathy,4982,0.44790074620156434
latke,5469,0.4916838982288951
latte,5866,0.527375707992448
latus,7801,0.7013395666636699
lauan,5104,0.45886901015912973
lauch,4274,0.38424885372651263
lauds,7922,0.7122179268183044
laufs,7684,0.6908208217207588
laugh,4290,0.38568731457340644
laund,5109,0.4593185291737841
laura,4896,0.44016901914951
laval,4623,0.41562528094938417
lavas,8098,0.7280409961341364
laved,6220,0.5592016542299739
laver,6071,0.5458059875932751
laves,9348,0.8404207497977164
lavra,4470,0.401869999100962
lavvy,4527,0.4069945158680212
lawed,6251,0.5619886721208307
lawer,6102,0.5485930054841319
lawin,4516,0.4060055740357817
lawks,7556,0.6793131349456082
lawns,7842,0.7050256225838353
lawny,5189,0.46651083340825317
laxed,6113,0.5495819473163714
laxer,5964,0.5361862806796728
laxes,9241,0.830801042884114
laxly,5036,0.452755551559831
layed,6193,0.5567742515508406
layer,6044,0.5433785849141418
layin,4458,0.4007911534657916
layup,3596,0.32329407533938687
lazar,4723,0.4246156612424706
lazed,6122,0.5503910815427493
lazes,9250,0.8316101771104918
lazos,7623,0.685336689741976
lazzi,3383,0.3041445653151128
lazzo,3491,0.3138541760316461
leach,4209,0.37840510653600645
leads,7857,0.7063741796277982
leady,5204,0.46785939045221614
leafs,7619,0.6849770745302526
leafy,4966,0.44646228535467053
leaks,7886,0.7089813899127934
leaky,5233,0.4704666007372112
leams,7788,0.7001708172255686
leans,8172,0.7346938775510204
leant,4948,0.44484401690191494
leany,5519,0.4961790883754383
leaps,7804,0.7016092780724624
leapt,4580,0.41175941742335703
leare,5671,0.5098444664209296
learn,4682,0.4209296053223051
lears,8102,0.72840061134586
leary,5449,0.4898858221702778
lease,5470,0.49177380203182597
leash,4318,0.38820462105547066
least,4677,0.4204800863076508
leats,8283,0.7446731996763463
leave,5110,0.4594084329767149
leavy,4888,0.4394497887260631
leaze,5081,0.45680122269171985
leben,5388,0.4844016901914951
leccy,4296,0.3862267373909916
ledes,8864,0.7969073091791783
ledge,4532,0.40744403488267555
ledgy,4310,0.38748539063202375
ledum,3174,0.28535467050256225
leear,4829,0.43414546435314216
leech,3856,0.3466690641014115
leeks,7533,0.6772453474781983
leeps,7451,0.6698732356378675
leers,7749,0.6966645689112649
leery,5096,0.4581497797356828
leese,5117,0.460037759597231
leets,7930,0.7129371572417513
leeze,4728,0.42506518025712486
lefte,4795,0.43108873505349277
lefts,7226,0.6496448799784231
lefty,4573,0.41113009080284096
legal,4111,0.3695945338487818
leger,5559,0.49977524049267286
leges,8836,0.7943900026971141
legge,4504,0.40492672840061134
leggo,3373,0.3032455272858042
leggy,4282,0.38496808414995953
legit,4169,0.37480895441877193
lehrs,6987,0.6281578710779466
lehua,3401,0.3057628337678684
leirs,7914,0.7114986963948575
leish,4130,0.3713027061044682
leman,4314,0.3878450058437472
lemed,5856,0.5264766699631395
lemel,5509,0.49528005034612965
lemes,8984,0.807695765530882
lemma,3792,0.3409152207138362
lemme,4632,0.4164344151757619
lemon,3937,0.35395127213881145
lemur,3785,0.34028589409332016
lends,7584,0.6818304414276724
lenes,9436,0.8483322844556325
lengs,7535,0.6774251550840601
lenis,7993,0.7186010968263957
lenos,7809,0.7020587970871168
lense,5197,0.46723006383170007
lenti,4340,0.39018250471994964
lento,4448,0.39989211543648295
leone,5495,0.49402139710509757
leper,5560,0.4998651442956037
lepid,4266,0.3835296233030657
lepra,3959,0.3559291558032905
lepta,4140,0.3722017441337769
lered,6543,0.588240582576643
leres,9671,0.8694596781443855
lerps,7766,0.6981929335610896
leses,9005,0.80958374539243
lests,7579,0.6813809224130181
letch,3589,0.3226647487188708
lethe,4570,0.41086037939404835
letup,3364,0.30243639305942643
leuch,3640,0.3272498426683449
leuco,3661,0.329137822529893
leuds,7288,0.6552189157601367
leugh,3656,0.3286883035152387
levas,7464,0.6710419850759687
levee,6283,0.5648655938146183
level,5239,0.47100602355479637
lever,5437,0.48880697653510746
leves,8714,0.7834217387395487
levin,3851,0.3462195450867572
levis,7271,0.6536905511103119
lewis,7302,0.6564775690011687
lexes,8607,0.7738020318259462
lexis,7164,0.6440708441967096
lezes,8616,0.774611166052324
lezza,3148,0.2830171716263598
lezzy,3766,0.33857772183763374
liana,4655,0.4185022026431718
liane,5495,0.49402139710509757
liang,4119,0.37031376427222873
liard,4728,0.42506518025712486
liars,7856,0.7062842758248674
liart,4632,0.4164344151757619
libel,5087,0.45734064550930503
liber,5285,0.4751415984896161
libra,3684,0.33120560999730286
libri,3285,0.2953339926278882
lichi,2862,0.2573046839881327
licht,3308,0.29740178009529805
licit,3953,0.3553897329857053
licks,6797,0.6110761485210825
lidar,4091,0.3677964577901645
lidos,6991,0.6285174862896701
liefs,7020,0.6311246965746651
liege,4778,0.42956037040366807
liens,7573,0.6808414995954329
liers,7503,0.6745482333902724
lieus,7188,0.6462285354670503
lieve,4511,0.4055560550211274
lifer,5129,0.46111660523240133
lifes,8406,0.7557313674368425
lifts,6980,0.6275285444574306
ligan,3920,0.3524229074889868
liger,5313,0.4776589049716803
ligge,4258,0.3828103928796188
light,3278,0.2947046660073721
ligne,4622,0.4155353771464533
liked,5368,0.48260361413287783
liken,5076,0.4563517036770655
liker,5219,0.4692079474961791
likes,8496,0.7638227097006204
likin,3633,0.3266205160478288
lilac,4003,0.3598849231322485
lills,7524,0.6764362132518206
lilos,7449,0.6696934280320057
lilts,7650,0.6877640924211094
liman,4068,0.36572867032275463
limas,7488,0.6731996763463094
limax,3608,0.3243729209745572
limba,3386,0.3044142767239054
limbi,2987,0.2685426593544907
limbo,3095,0.278252270071024
limbs,6657,0.5984896161107615
limby,4004,0.35997482693517935
limed,5610,0.5043603344421469
limen,5318,0.47810842398633463
limes,8738,0.7855794300098894
limey,6085,0.5470646408343073
limit,4071,0.36599838173154725
limma,3546,0.31879888519284366
limns,7201,0.6473972849051515
limos,7111,0.6393059426413737
limpa,3562,0.32023734603973747
limps,6833,0.6143126854265936
linac,4117,0.370133956666367
linch,3690,0.3317450328148881
linds,7338,0.6597141059066799
lindy,4685,0.42119931673109773
lined,6062,0.5449968533668974
linen,5770,0.5187449429110852
liner,5913,0.5316011867301987
lines,9190,0.8262159489346399
liney,6537,0.5877011597590578
linga,4018,0.36123348017621143
lingo,3727,0.33507147352333005
lings,7289,0.6553088195630675
lingy,4636,0.4167940303874854
linin,4327,0.3890137552818484
links,7367,0.6623213161916749
linky,4714,0.4238065270160928
linns,7653,0.688033803829902
linny,5000,0.44951901465431987
linos,7563,0.6799424615661243
lints,7764,0.6980131259552279
linty,5111,0.4594983367796458
linum,3500,0.3146633102580239
linux,3388,0.30459408432976715
lions,7680,0.6904612065090353
lipas,7341,0.6599838173154724
lipes,8591,0.7723635709790524
lipid,4020,0.36141328778207316
lipin,3728,0.3351613773262609
lipos,6964,0.6260900836105368
lippy,4033,0.3625820372201744
liras,8175,0.734963588959813
lirks,7602,0.6834487098804279
lirot,4574,0.4112199946057718
lisks,6936,0.6235727771284726
lisle,4776,0.42938056279780634
lisps,6854,0.6162006652881417
lists,7333,0.6592645868920255
litai,3923,0.35269261889777936
litas,7593,0.6826395756540502
lited,5715,0.5138002337498876
liter,5566,0.5004045671131889
lites,8843,0.7950193293176301
lithe,4324,0.38874404387305583
litho,3193,0.28706284275824867
liths,6755,0.6073001887979862
litre,4805,0.4319877730828014
lived,5340,0.4800863076508136
liven,5048,0.45383439719500135
liver,5191,0.4666906410141149
lives,8468,0.7613054032185561
livid,3897,0.3503551200215769
livor,3564,0.3204171536455992
livre,4430,0.3982738469837274
llama,3588,0.32257484491593996
llano,3681,0.3309358985885103
loach,4676,0.42039018250471993
loads,8324,0.7483592555965117
loafs,8086,0.7269621504989661
loams,8255,0.7421558931942821
loamy,5602,0.5036411040187
loans,8639,0.7766789535197339
loast,5144,0.4624651622763643
loath,5167,0.4645329497437742
loave,5577,0.5013935089454284
lobar,4748,0.4268632563157422
lobby,4541,0.4082531691090533
lobed,6147,0.5526386766160208
lobes,9275,0.8338577721837633
lobos,7648,0.6875842848152477
lobus,7353,0.6610626629506429
local,4608,0.4142767239054212
loche,4814,0.4327969073091792
lochs,7245,0.6513530522341096
locie,5459,0.49078486019958645
locis,7890,0.7093410051245168
locks,7510,0.6751775600107884
locos,7706,0.6927987053852378
locum,3643,0.32751955407713745
locus,7411,0.666277083520633
loden,5911,0.531421379124337
lodes,9331,0.8388923851478918
lodge,4999,0.44942911085138904
loess,8015,0.7205789804908748
lofts,7693,0.6916299559471366
lofty,5040,0.45311516677155445
logan,4633,0.4165243189786928
loges,9303,0.8363750786658276
loggy,4749,0.426953160118673
logia,4589,0.41256855164973477
logic,4037,0.36294165243189785
logie,5429,0.4880877461116605
login,4440,0.39917288501303605
logoi,4006,0.3601546345410411
logon,4256,0.3826305852737571
logos,7676,0.6901015912973119
lohan,4391,0.39476759866942374
loids,8136,0.7314573406455093
loins,8451,0.7597770385687315
loipe,5652,0.5081362941652432
loirs,8381,0.753483772363571
lokes,9209,0.8279241211903263
lolls,8237,0.7405376247415265
lolly,5584,0.5020228355659444
lolog,4355,0.3915310617639126
lomas,8201,0.7373010878360154
lomed,6323,0.568461745931853
lomes,9451,0.8496808414995954
loner,6626,0.5957025982199047
longa,4731,0.4253348916659175
longe,5571,0.5008540861278432
longs,8002,0.7194102310527736
looby,5196,0.46714016002876924
looed,6802,0.6115256675357368
looey,7277,0.6542299739278972
loofa,4569,0.4107704755911175
loofs,7840,0.7048458149779736
looie,6056,0.5444574305493123
looks,8107,0.7288501303605143
looky,5454,0.4903353411849321
looms,8009,0.7200395576732895
loons,8393,0.7545626179987414
loony,5740,0.5160478288231592
loops,8025,0.7214780185201835
loopy,5372,0.4829632293446013
loord,5195,0.46705025622583834
loose,5691,0.5116425424795469
loots,8504,0.7645419401240673
loped,6176,0.555245886901016
loper,6027,0.5418502202643172
lopes,9304,0.8364649824687584
loppy,4746,0.42668344870988045
loral,5413,0.4866492852647667
loran,5468,0.49159399442596424
lords,8286,0.7449429110851389
lordy,5633,0.5064281219095568
lorel,6663,0.5990290389283467
lores,10138,0.911444754113099
loric,4872,0.4380113278791693
loris,8695,0.7817135664838623
lorry,5878,0.5284545536276184
losed,6344,0.570349725793401
losel,5997,0.5391531061763912
losen,6052,0.5440978153375888
loser,6195,0.5569540591567024
loses,9472,0.8515688213611435
lossy,5011,0.4505079564865594
lotah,4723,0.4246156612424706
lotas,8306,0.7467409871437561
lotes,9556,0.8591207408073361
lotic,4290,0.38568731457340644
lotos,7929,0.7128472534388205
lotsa,4477,0.402499325721478
lotta,4859,0.43684257844106805
lotte,5699,0.5123617729029938
lotto,4568,0.4106805717881866
lotus,7634,0.6863256315742156
loued,6479,0.5824867391890677
lough,4123,0.3706733794839522
louie,5733,0.5154185022026432
louis,8164,0.7339746471275735
louma,4415,0.39692528993976445
lound,4942,0.44430459408432976
louns,8070,0.7255236896520723
loupe,5271,0.47388294524858404
loups,7702,0.6924390901735143
loure,5569,0.5006742785219814
lours,8000,0.7192304234469118
loury,5347,0.4807156342713297
louse,5368,0.48260361413287783
lousy,5146,0.46264496988222603
louts,8181,0.7355030117773982
lovat,4707,0.4231772003955767
loved,6053,0.5441877191405197
lover,5904,0.5307920525038209
loves,9181,0.8254068147082622
lovey,6528,0.58689202553268
lovie,5307,0.4771194821540951
lowan,4542,0.4083430729119842
lowed,6084,0.5469747370313764
lower,5935,0.5335790703946777
lowes,9212,0.8281938325991189
lowly,5007,0.45014834127483594
lownd,4547,0.40879259192663847
lowne,5244,0.4714555425694507
lowns,7675,0.690011687494381
lowps,7307,0.6569270880158231
lowry,4952,0.4452036321136384
lowse,4973,0.44709161197518654
lowts,7786,0.699991009619707
loxed,5946,0.5345680122269172
loxes,9074,0.8157871077946597
loyal,4429,0.39818394318079653
lozen,5663,0.5091252359974827
luach,3768,0.33875752944349546
luaus,7346,0.6604333363301268
lubed,5239,0.47100602355479637
lubes,8367,0.7522251191225389
lubra,3489,0.3136743684257844
luces,8425,0.757439539692529
lucid,3854,0.34648925649554974
lucks,6602,0.593544906949564
lucky,3949,0.35503011777398186
lucre,4387,0.3944079834577003
ludes,8423,0.7572597320866673
ludic,3157,0.28382630585273755
ludos,6796,0.6109862447181515
luffa,2850,0.2562258383529623
luffs,6121,0.5503011777398183
luged,5267,0.47352333003686053
luger,5118,0.4601276634001618
luges,8395,0.754742425604603
lulls,7329,0.658904971680302
lulus,6959,0.6256405645958824
lumas,7293,0.655668434774791
lumbi,2792,0.2510114177829722
lumen,5123,0.46057718241481616
lumme,4191,0.3767868380832509
lummy,3969,0.3568281938325991
lumps,6638,0.596781443855075
lumpy,3985,0.3582666546794929
lunar,4468,0.40169019149510027
lunas,7745,0.6963049536995415
lunch,3495,0.31421379124336957
lunes,8995,0.8086847073631215
lunet,5771,0.518834846714016
lunge,4663,0.41922143306661874
lungi,3424,0.30783062123527827
lungs,7094,0.637777577991549
lunks,7172,0.6447900746201565
lunts,7569,0.6804818843837094
lupin,3533,0.3176301357547424
lupus,6474,0.5820372201744134
lurch,3730,0.3353411849321226
lured,6102,0.5485930054841319
lurer,5953,0.5351973388474333
lures,9230,0.8298121010518745
lurex,5350,0.48098534568012224
lurgi,3659,0.32895801492403126
lurgy,4676,0.42039018250471993
lurid,4659,0.41886181785489524
lurks,7407,0.6659174683089095
lurry,4970,0.446821900566394
lurve,4631,0.41634451137283107
luser,5287,0.47532140609547785
lushy,3823,0.34370223860469296
lusks,6741,0.6060415355569541
lusts,7138,0.6417333453205071
lusty,4485,0.4032185561449249
lusus,6642,0.5971410590667985
lutea,5377,0.4834127483592556
luted,5520,0.4962689921783692
luter,5371,0.4828733255416704
lutes,8648,0.7774880877461117
luvvy,3452,0.31034792771734243
luxed,5038,0.4529353591656927
luxer,4889,0.439539692528994
luxes,8166,0.7341544547334352
lweis,6450,0.5798795289040727
lyams,6429,0.5779915490425245
lyard,3615,0.3250022475950733
lyart,3519,0.31637148251371033
lyase,4111,0.3695945338487818
lycea,4236,0.3808325092151398
lycee,5076,0.4563517036770655
lycra,2629,0.2363570979052414
lying,2818,0.2533489166591747
lymes,7625,0.6855164973478378
lymph,2137,0.19212442686325631
lynes,8077,0.7261530162725883
lyres,8312,0.7472804099613414
lyric,3046,0.2738469837274117
lysed,4518,0.4061853816416434
lyses,7646,0.6874044772093859
lysin,2783,0.25020228355659446
lysis,6203,0.5576732895801493
lysol,2544,0.22871527465611796
lyssa,2567,0.23078306212352784
lyted,4602,0.413737301087836
lytes,7730,0.6949563966555785
lythe,3211,0.2886811112110042
lytic,2464,0.22152297042164884
lytta,3033,0.27267823428931043
maaed,7333,0.6592645868920255
maare,6423,0.5774521262249394
maars,8854,0.7960082711498696
mabes,9560,0.8594803560190596
macas,8368,0.7523150229254697
macaw,4482,0.40294884473613235
maced,6490,0.5834756810213072
macer,6341,0.5700800143846084
maces,9618,0.8646947765890497
mache,5099,0.4584194911444754
machi,3860,0.34702867931313497
macho,3968,0.3567382900296683
machs,7530,0.6769756360694057
macks,7795,0.7008001438460847
macle,5635,0.5066079295154186
macon,4571,0.41095028319697924
macro,4449,0.39998201923941384
madam,4598,0.41337768587611257
madge,5284,0.47505169468668523
madid,5045,0.45356468578620873
madly,5411,0.48646947765890497
madre,5578,0.5014834127483593
maerl,5026,0.45185651353052236
mafia,4690,0.42164883574575207
mafic,4138,0.37202193652791515
mages,9588,0.8619976625011238
maggs,7687,0.6910905331295514
magic,4322,0.3885642362671941
magma,4396,0.395217117684078
magot,4737,0.42587431448350266
magus,7666,0.6892025532680033
mahoe,5288,0.4754113098984087
mahua,4153,0.37337049357187807
mahwa,3880,0.34882675537175223
maids,8421,0.7570799244808055
maiko,4888,0.4394497887260631
maiks,8450,0.7596871347658006
maile,6290,0.5654949204351344
maill,5246,0.47163535017531244
mails,8721,0.7840510653600647
maims,8352,0.7508765620785759
mains,8736,0.7853996224040277
maire,6235,0.5605502112739369
mairs,8666,0.7791063561988673
maise,6034,0.5424795468848332
maist,5241,0.4711858311606581
maize,5645,0.5075069675447271
major,4368,0.39269981120201386
makar,4967,0.44655218915760136
maker,6217,0.5589319428211813
makes,9494,0.8535467050256226
makis,8051,0.7238155173963858
makos,7867,0.7072732176571069
malam,5056,0.45455362761844825
malar,5547,0.49869639485750245
malas,8824,0.7933111570619438
malax,4944,0.4444844016901915
males,10074,0.9056909107255237
malic,4808,0.432257484491594
malik,4938,0.4439449788726063
malis,8631,0.775959723096287
malls,8522,0.7661602085768228
malms,8153,0.732985705295334
malmy,5500,0.49447091611975186
malts,8648,0.7774880877461117
malty,5995,0.5389732985705296
malus,8152,0.7328958014924031
malva,4635,0.4167041265845545
malwa,4608,0.4142767239054212
mamas,8486,0.7629236716713117
mamba,4384,0.39413827204890767
mambo,4093,0.36797626539602624
mamee,7305,0.6567472804099613
mamey,7083,0.6367886361593096
mamie,5862,0.5270160927807246
mamma,4544,0.4085228805178459
mammy,5162,0.46408343072911984
manas,8938,0.8035601905960622
manat,5714,0.5137103299469568
mandi,4666,0.4194911444754113
maneb,6297,0.5661242470556505
maned,7060,0.6347208486918997
maneh,6605,0.5938146183583566
manes,10188,0.9159399442596422
manet,6964,0.6260900836105368
manga,5016,0.4509574755012137
mange,5856,0.5264766699631395
mango,4725,0.4247954688483323
mangs,8287,0.7450328148880697
mangy,5634,0.5065180257124876
mania,5474,0.4921334172435494
manic,4922,0.4425065180257125
manis,8745,0.7862087566304055
manky,5712,0.513530522341095
manly,5983,0.5378944529353592
manna,5380,0.4836824597680482
manor,5284,0.47505169468668523
manos,8561,0.7696664568911264
manse,5949,0.5348377236357098
manta,5491,0.49366178189337406
manto,5200,0.4674997752404927
manty,6109,0.549222332104648
manul,4791,0.4307291198417693
manus,8266,0.7431448350265216
mapau,4456,0.40061134585992986
maple,5606,0.5040007192304234
maqui,3647,0.3278791692888609
marae,6742,0.6061314393598849
marah,5590,0.5025622583835296
maras,9173,0.8246875842848153
march,4923,0.44259642182864334
marcs,8506,0.764721747729929
mardy,5918,0.532050705744853
mares,10423,0.9370673379483953
marge,6091,0.5476040636518925
margs,8522,0.7661602085768228
maria,5709,0.5132608109323025
marid,5852,0.526117054751416
marka,5329,0.47909736581857415
marks,8600,0.7731727052054302
marle,6440,0.578980490874764
marls,8871,0.7975366357996944
marly,6218,0.5590218466241123
marms,8502,0.7643621325182055
maron,5376,0.48332284455632474
maror,5519,0.4961790883754383
marra,5545,0.4985165872516407
marri,5146,0.46264496988222603
marry,6163,0.5540771374629146
marse,6184,0.5559651173244629
marsh,5032,0.45239593634810754
marts,8997,0.8088645149689832
marvy,5602,0.5036411040187
masas,8507,0.7648116515328598
mased,6629,0.5959723096286973
maser,6480,0.5825766429919985
mases,9757,0.8771914051964398
mashy,5016,0.4509574755012137
masks,7934,0.7132967724534748
mason,4710,0.42344691180436933
massa,4678,0.42056999011058166
masse,5518,0.4960891845725074
massy,5296,0.4761305403218556
masts,8331,0.7489885822170278
masty,5678,0.5104737930414457
masus,7835,0.7043962959633192
matai,4921,0.4424166142227816
match,4341,0.39027240852288053
mated,6713,0.6035242290748899
mater,6564,0.5901285624381911
mates,9841,0.8847433246426324
matey,7188,0.6462285354670503
maths,7753,0.6970241841229884
matin,4978,0.4475411309898409
matlo,4727,0.42497527645419403
matte,5984,0.53798435673829
matts,8415,0.7565405016632204
matza,4373,0.39314933021666815
matzo,4082,0.36698732356378677
mauby,5158,0.4637238155173964
mauds,8040,0.7228265755641463
mauls,8340,0.7497977164434055
maund,5227,0.469927177919626
mauri,4615,0.41490605052593726
mausy,5431,0.48826755371752223
mauts,8466,0.7611255956126944
mauve,5293,0.475860828913063
mauzy,5042,0.45329497437741617
maven,6046,0.5435583925200036
mavie,5592,0.5027420659893913
mavin,4603,0.41382720489076685
mavis,8023,0.7212982109143217
mawed,6369,0.5725973208666727
mawks,7674,0.6899217836914502
mawky,5021,0.451406994515868
mawns,7960,0.7156342713296773
mawrs,7890,0.7093410051245168
maxed,6231,0.5601905960622134
maxes,9359,0.8414096916299559
maxim,4148,0.3729209745572238
maxis,7916,0.7116785040007192
mayan,4769,0.4287512361772903
mayas,8189,0.7362222422008451
maybe,4927,0.4429560370403668
mayed,6311,0.5673829002966826
mayor,4535,0.4077137462914681
mayos,7812,0.7023285084959093
mayst,4407,0.39620605951631754
mazed,6240,0.5609997302885912
mazer,6091,0.5476040636518925
mazes,9368,0.8422188258563337
mazey,6715,0.6037040366807516
mazut,4222,0.3795738559741077
mbira,3216,0.28913063022565855
meads,7975,0.7169828283736402
meals,8275,0.7439539692528994
mealy,5622,0.5054391800773173
meane,5859,0.5267463813719321
means,8290,0.7453025262968623
meant,5066,0.4554526656477569
meany,5637,0.5067877371212802
meare,5789,0.5204531151667715
mease,5588,0.5023824507776679
meath,4818,0.43315652252090264
meats,8401,0.7552818484221883
meaty,5748,0.5167670592466062
mebos,7299,0.6562078575923762
mecca,3796,0.3412748359255596
mechs,6896,0.619976625011238
mecks,7161,0.643801132787917
medal,4257,0.38272048907668793
media,4268,0.38370943090892745
medic,3716,0.33408253169109053
medii,3869,0.3478378135395127
medle,4999,0.44942911085138904
meeds,7622,0.6852467859390452
meers,7867,0.7072732176571069
meets,8048,0.7235458059875933
meffs,6680,0.6005574035781713
meins,8102,0.72840061134586
meint,4878,0.4385507506967545
meiny,5449,0.4898858221702778
